Location,ATP,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL,B365W,B365L,B&WW,B&WL,EXW,EXL,PSW,PSL,WPts,LPts,UBW,UBL,LBW,LBL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
Melbourne,6,Australian Open,17/01/2000,Grand Slam,Outdoor,Hard,3rd Round,5,El Aynaoui Y.,Ferrero J.C.,29,40,7.0,6.0,4.0,6.0,4.0,6.0,7.0,6.0,6.0,4.0,3.0,2.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2000,Grand Slam,Outdoor,Hard,3rd Round,5,Escude N.,Vinciguerra A.,34,99,6.0,4.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2000,Grand Slam,Outdoor,Hard,3rd Round,5,Ferreira W.,Clavet F.,53,39,6.0,3.0,6.0,4.0,3.0,6.0,6.0,3.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2000,Grand Slam,Outdoor,Hard,3rd Round,5,Henman T.,Grosjean S.,13,26,6.0,1.0,6.0,4.0,4.0,6.0,7.0,6.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2000,Grand Slam,Outdoor,Hard,3rd Round,5,Hewitt L.,Voinea A.,17,95,6.0,2.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2000,Grand Slam,Outdoor,Hard,3rd Round,5,Kafelnikov Y.,Koubek S.,2,43,6.0,3.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2000,Grand Slam,Outdoor,Hard,3rd Round,5,Kiefer N.,Alami K.,4,35,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2000,Grand Slam,Outdoor,Hard,3rd Round,5,Norman M.,Bjorkman J.,11,76,6.0,4.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2000,Grand Slam,Outdoor,Hard,3rd Round,5,Philippoussis M.,Ilie A.,19,46,6.0,4.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2000,Grand Slam,Outdoor,Hard,3rd Round,5,Rochus C.,Mirnyi M.,120,67,3.0,6.0,6.0,4.0,6.0,3.0,7.0,6.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2000,Grand Slam,Outdoor,Hard,3rd Round,5,Sampras P.,Black W.,3,151,6.0,7.0,3.0,6.0,6.0,3.0,7.0,5.0,6.0,3.0,3.0,2.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2000,Grand Slam,Outdoor,Hard,3rd Round,5,Woodruff C.,Fromberg R.,56,80,6.0,1.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2000,Grand Slam,Outdoor,Hard,4th Round,5,Agassi A.,Philippoussis M.,1,19,6.0,4.0,7.0,6.0,5.0,7.0,6.0,3.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2000,Grand Slam,Outdoor,Hard,4th Round,5,Arazi H.,Escude N.,41,34,6.0,4.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2000,Grand Slam,Outdoor,Hard,4th Round,5,El Aynaoui Y.,Clement A.,29,54,3.0,6.0,6.0,3.0,6.0,4.0,3.0,6.0,10.0,8.0,3.0,2.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2000,Grand Slam,Outdoor,Hard,4th Round,5,Kafelnikov Y.,Rochus C.,2,120,6.0,1.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2000,Grand Slam,Outdoor,Hard,4th Round,5,Kiefer N.,Ferreira W.,4,53,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2000,Grand Slam,Outdoor,Hard,4th Round,5,Norman M.,Hewitt L.,11,17,6.0,3.0,6.0,1.0,7.0,6.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2000,Grand Slam,Outdoor,Hard,4th Round,5,Sampras P.,Dosedel S.,3,64,6.0,1.0,6.0,2.0,3.0,6.0,6.0,1.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2000,Grand Slam,Outdoor,Hard,4th Round,5,Woodruff C.,Henman T.,56,13,7.0,5.0,1.0,6.0,6.0,4.0,3.0,6.0,7.0,5.0,3.0,2.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2000,Grand Slam,Outdoor,Hard,Quarterfinals,5,Agassi A.,Arazi H.,1,41,6.0,4.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2000,Grand Slam,Outdoor,Hard,Quarterfinals,5,Kafelnikov Y.,El Aynaoui Y.,2,29,6.0,0.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2000,Grand Slam,Outdoor,Hard,Quarterfinals,5,Norman M.,Kiefer N.,11,4,3.0,6.0,6.0,3.0,6.0,1.0,7.0,6.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2000,Grand Slam,Outdoor,Hard,Quarterfinals,5,Sampras P.,Woodruff C.,3,56,7.0,5.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2000,Grand Slam,Outdoor,Hard,Semifinals,5,Agassi A.,Sampras P.,1,3,6.0,4.0,3.0,6.0,6.0,7.0,7.0,6.0,6.0,1.0,3.0,2.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2000,Grand Slam,Outdoor,Hard,Semifinals,5,Kafelnikov Y.,Norman M.,2,11,6.0,1.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,17/01/2000,Grand Slam,Outdoor,Hard,The Final,5,Agassi A.,Kafelnikov Y.,1,2,3.0,6.0,6.0,3.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Agassi A.,Vanek J.,6,78,6.0,0.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Arthurs W.,Schukin Y.,82,211,6.0,3.0,7.0,5.0,4.0,6.0,6.0,2.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Boutter J.,Zimonjic N.,67,284,6.0,1.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Burgsmuller L.,Elsner D.,185,99,5.0,7.0,6.0,7.0,6.0,3.0,7.0,5.0,6.0,4.0,3.0,2.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Calatrava A.,Stoliarov A.,50,97,6.0,3.0,6.0,2.0,3.0,6.0,6.0,4.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Calleri A.,Stoltenberg J.,63,77,7.0,6.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Canas G.,Bastl G.,228,108,6.0,4.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Chela J.I.,Suzuki T.,64,159,6.0,3.0,6.0,1.0,6.0,7.0,7.0,6.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Clavet F.,Hantschk M.,40,93,6.0,2.0,6.0,0.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Clement A.,Robredo T.,18,111,6.0,3.0,6.0,2.0,7.0,5.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Coria G.,Gonzalez F.,79,116,4.0,6.0,7.0,6.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Davydenko N.,Fukarek O.,133,279,7.0,6.0,7.0,5.0,6.0,3.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Dosedel S.,Portas A.,72,51,7.0,6.0,6.0,2.0,4.0,6.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Escude N.,Balcells J.,46,74,6.0,3.0,3.0,6.0,7.0,6.0,5.0,7.0,6.0,4.0,3.0,2.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Federer R.,di Pasquale A.,29,61,6.0,4.0,4.0,6.0,6.0,1.0,7.0,5.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Ferreira W.,Alami K.,13,55,6.0,3.0,7.0,5.0,6.0,4.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Ferrero J.C.,Jones A.,12,400,6.0,3.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Goldstein P.,Puentes G.,80,91,4.0,6.0,6.0,4.0,6.0,2.0,6.0,1.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Grosjean S.,Ljubicic I.,19,92,6.0,0.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Haas T.,Massu N.,20,66,6.0,3.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Henman T.,Arazi H.,10,28,7.0,6.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Heuberger I.,El Aynaoui Y.,234,31,6.0,2.0,5.0,4.0,,,,,,,1.0,0.0,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Hewitt L.,Bjorkman J.,7,41,7.0,5.0,4.0,6.0,2.0,6.0,6.0,3.0,6.0,2.0,3.0,2.0,Completed,1.15,4.8,1.31,2.6,1.25,2.6,1.22,3.75,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Hrbaty D.,Lisnard J.,16,214,3.0,6.0,3.0,6.0,6.0,4.0,6.0,1.0,6.0,1.0,3.0,2.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Ilie A.,Wessels P.,49,130,6.0,3.0,6.0,4.0,3.0,6.0,6.0,4.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Johansson T.,Behrend T.,34,152,6.0,1.0,6.0,2.0,6.0,0.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Kafelnikov Y.,Knippschild J.,5,109,6.0,1.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Kiefer N.,Black W.,22,107,6.0,3.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Koubek S.,Tarango J.,48,112,3.0,6.0,6.0,3.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Kratochvil M.,Sluiter R.,94,96,6.0,2.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Kuerten G.,Gaudio G.,1,38,7.0,5.0,6.0,7.0,6.0,3.0,7.0,5.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Lapentti N.,Lee H.T.,24,87,3.0,6.0,6.0,3.0,6.0,4.0,3.0,6.0,8.0,6.0,3.0,2.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Levy H.,Vicente F.,60,44,4.0,6.0,6.0,3.0,6.0,3.0,6.0,1.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Mamiit C.,Breen M.,125,260,1.0,6.0,6.0,4.0,4.0,6.0,6.0,3.0,6.0,4.0,3.0,2.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Martin A.,Rochus O.,81,70,6.0,3.0,6.0,4.0,6.0,0.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Martin T.,Black B.,54,35,7.0,5.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Medvedev A.,Mahut N.,59,388,6.0,2.0,6.0,4.0,2.0,6.0,4.0,6.0,6.0,4.0,3.0,2.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Mirnyi M.,Perry T.,45,484,7.0,6.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Moya C.,Rios M.,42,23,6.0,3.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Nestor D.,Mantilla F.,218,100,6.0,2.0,3.0,6.0,6.0,2.0,6.0,4.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Norman M.,Huet S.,4,119,1.0,6.0,7.0,5.0,6.0,1.0,7.0,6.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Pavel A.,Russell M.,26,148,7.0,6.0,6.0,7.0,7.0,5.0,6.0,4.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Pioline C.,Sanguinetti D.,17,71,7.0,6.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Popp A.,Srichaphan P.,84,110,3.0,6.0,6.0,4.0,6.0,1.0,3.0,6.0,6.0,2.0,3.0,2.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Pozzi G.,O'Brien A.,43,249,1.0,6.0,7.0,6.0,6.0,4.0,6.0,2.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Prinosil D.,Bruguera S.,39,83,7.0,5.0,6.0,1.0,1.0,6.0,2.0,6.0,6.0,1.0,3.0,2.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Rafter P.,Draper S.,15,253,6.0,3.0,6.0,2.0,7.0,5.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Rochus C.,Gimelstob J.,73,98,4.0,6.0,3.0,6.0,6.0,4.0,6.0,0.0,9.0,7.0,3.0,2.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Rosset M.,Vinck C.,30,104,6.0,3.0,6.0,1.0,7.0,6.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Rusedski G.,Ondruska M.,65,202,3.0,6.0,6.0,3.0,7.0,6.0,6.0,2.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Sa A.,Fromberg R.,103,86,6.0,2.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Safin M.,Blanco G.,2,117,6.0,4.0,1.0,6.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Sampras P.,Kucera K.,3,75,7.0,6.0,3.0,6.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Santoro F.,Chang M.,47,33,7.0,5.0,4.0,6.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Sargsian S.,Petrovic D.,95,269,6.0,1.0,1.0,6.0,6.0,0.0,6.0,3.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Schuettler R.,Svarc L.,58,250,7.0,5.0,4.0,6.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Siemerink J.,Schalken S.,106,27,2.0,6.0,6.0,3.0,6.0,4.0,3.0,6.0,6.0,3.0,3.0,2.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Squillari F.,Sanchez D.,14,85,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Tabara M.,Gaudenzi A.,69,102,3.0,6.0,6.0,4.0,6.0,4.0,5.0,7.0,6.0,4.0,3.0,2.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Ulihrach B.,Voltchkov V.,57,37,4.0,6.0,7.0,5.0,6.0,3.0,6.0,2.0,,,3.0,1.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Vinciguerra A.,Voinea A.,52,114,7.0,6.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Woodruff C.,Gambill J.M.,68,32,6.0,3.0,4.0,6.0,4.0,6.0,7.0,5.0,6.0,3.0,3.0,2.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Youzhny M.,Diaz J.,113,115,6.0,1.0,6.0,1.0,6.0,4.0,,,,,3.0,0.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,1st Round,5,Zabaleta M.,Woodbridge T.,62,179,6.0,4.0,6.0,2.0,5.0,7.0,2.0,6.0,6.0,4.0,3.0,2.0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,2nd Round,5,Agassi A.,Goldstein P.,6,80,6.0,1.0,6.0,3.0,6.0,1.0,,,,,3.0,0.0,Completed,1.05,8.0,1.05,6.0,1.05,4.0,1.07,7.0,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,2nd Round,5,Arthurs W.,Heuberger I.,82,234,6.0,3.0,3.0,6.0,6.0,3.0,3.0,6.0,6.0,1.0,3.0,2.0,Completed,1.33,3.0,1.33,2.65,1.3,2.4,1.33,3.0,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,2nd Round,5,Burgsmuller L.,Koubek S.,185,48,7.0,6.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,2.6,1.45,2.4,1.4,,,2.5,1.5,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,2nd Round,5,Calatrava A.,Coria G.,50,79,6.0,4.0,6.0,3.0,3.0,6.0,6.0,2.0,,,3.0,1.0,Completed,1.62,2.15,1.42,2.3,1.4,2.1,1.67,2.1,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,2nd Round,5,Chela J.I.,Levy H.,64,60,6.0,2.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,2.35,1.55,2.25,1.45,2.0,1.45,,,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,2nd Round,5,Clement A.,Martin A.,18,81,6.0,2.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.28,3.25,1.27,2.9,1.25,2.6,1.29,3.25,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,2nd Round,5,Federer R.,Escude N.,29,46,6.0,1.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.5,2.4,1.5,2.1,1.5,1.9,1.53,2.38,,,,,,,,,,,,,,,,,,,,
Melbourne,6,Australian Open,15/01/2001,Grand Slam,Outdoor,Hard,2nd Round,5,Ferreira W.,Boutter J.,13,67,3.0,6.0,6.0,2.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,1.25,3.5,1.27,2.9,1.25,2.6,1.33,3.0,,,,,,,,,,,,,,,,,,,,
